competitor,competitor_product_group_name,competitor_product_id,competitor_product_name,created_at,eta_date,grower_country,product_group_key,stem_length,stem_price,unit,variety_key
Flowermarketplace,Eryngium Thistle,2161243,ERYNGIUM BLUE LAGOON,2025-04-09,2025-04-18,Ecuador,,60,13.73,Bunch,6472aed1-0759-4593-a049-8a9c3c4b690a
Flowermarketplace,Green,2162200,EUCALYPTUS Baby blue 200 gr,2025-04-09,2025-04-18,Italy,unmapped,,15.4,Bunch,4f96e615-17b3-4d1e-b8ba-1951d585fd2d
Flowermarketplace,Green,2162201,EUCALYPTUS Baby blue 300gr,2025-04-09,2025-04-18,Italy,unmapped,,22.63,Bunch,
Flowermarketplace,Green,2162202,EUCALYPTUS Cinerea 200 gr,2025-04-09,2025-04-18,Italy,unmapped,,16.03,Bunch,
Flowermarketplace,Green,2162203,EUCALYPTUS Cinerea 300gr,2025-04-09,2025-04-18,Italy,unmapped,,23.26,Bunch,
Flowermarketplace,Green,2162204,EUCALYPTUS Parvifolia 200 gr,2025-04-09,2025-04-18,Italy,unmapped,,12.89,Bunch,d7c8efe6-7491-4a6b-9ba1-d769537ccfea
Flowermarketplace,Green,2162205,EUCALYPTUS Parvifolia 300gr,2025-04-09,2025-04-18,Italy,unmapped,,18.09,Bunch,
Flowermarketplace,Green,2162206,EUCALYPTUS Populus 200 gr,2025-04-09,2025-04-18,Italy,unmapped,,13.51,Bunch,
Flowermarketplace,Green,2162207,EUCALYPTUS Populus 300gr,2025-04-09,2025-04-18,Italy,unmapped,,20.11,Bunch,
Flowermarketplace,Green,2162208,EUCALYPTUS Stuartiana 200 gr,2025-04-09,2025-04-18,Italy,unmapped,,14.46,Bunch,
Flowermarketplace,Green,2162209,EUCALYPTUS Stuartiana 300gr,2025-04-09,2025-04-18,Italy,unmapped,,21.37,Bunch,
Flowermarketplace,Green,2162210,EUCALYPTUS Stuartiana fall 200 gr,2025-04-09,2025-04-18,Italy,unmapped,,18.09,Bunch,
Flowermarketplace,Green,2162211,EUCALYPTUS Stuartiana fall 300gr,2025-04-09,2025-04-18,Italy,unmapped,,26.4,Bunch,
Flowermarketplace,Combo Boxes,2263586,EXOTIC BOX,2025-04-09,2025-04-18,Miami,,,150.0,Box,
Flowermarketplace,Combo Boxes,2193417,FLOWER ASSORTED,2025-04-09,2025-04-18,Miami,,,6.25,Bunch,
Flowermarketplace,Bouquet,2170949,FLOWER BQT 10ST,2025-04-09,2025-04-18,Colombia,unmapped,,14.0,Bunch,
Flowermarketplace,Bouquet,2170950,FLOWER BQT 12ST,2025-04-09,2025-04-18,Colombia,unmapped,,18.57,Bunch,
Flowermarketplace,Bouquet,2170951,FLOWER BQT 15ST,2025-04-09,2025-04-18,Colombia,unmapped,,22.86,Bunch,
Flowermarketplace,Bouquet,2271452,FLOWER BQT 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,7.14,Bunch,
Flowermarketplace,Bouquet,2271453,FLOWER BQT 7ST,2025-04-09,2025-04-18,Colombia,unmapped,,10.0,Bunch,
Flowermarketplace,Disbuds,2161257,FOOTBALL ASSORTED,2025-04-09,2025-04-18,Ecuador,unmapped,,12.5,Bunch,
Flowermarketplace,Disbuds,2161259,FOOTBALL LAVENDER,2025-04-09,2025-04-18,Ecuador,unmapped,,16.25,Bunch,
Flowermarketplace,Disbuds,2161261,FOOTBALL PINK,2025-04-09,2025-04-18,Ecuador,unmapped,,16.25,Bunch,d0fbd457-f108-4707-a7c7-0690dd41f714
Flowermarketplace,Disbuds,2161263,FOOTBALL WHITE,2025-04-09,2025-04-18,Ecuador,unmapped,,16.25,Bunch,
Flowermarketplace,Disbuds,2161265,FOOTBALL YELLOW,2025-04-09,2025-04-18,Ecuador,unmapped,,16.25,Bunch,
Flowermarketplace,Garden Rose,2158394,GARDEN ROSE AIKO,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,
Flowermarketplace,Garden Rose,2158396,GARDEN ROSE ALABASTER,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.97,Stems,2aa7d01b-76f2-4753-b19b-6a35b201771a
Flowermarketplace,Garden Rose,2158398,GARDEN ROSE ASHLEY,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.69,Stems,17a7647b-c9e3-44da-a4ba-7dca1b38b6ab
Flowermarketplace,Garden Rose,2158400,GARDEN ROSE BARONESSE,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,f36906f3-c41b-43e1-85c5-3f436428b97e
Flowermarketplace,Garden Rose,2158402,GARDEN ROSE BRIDAL PIANO,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.69,Stems,dcb54dcf-cff2-4cd2-99bf-3ec2be2e2593
Flowermarketplace,Garden Rose,2158404,GARDEN ROSE CARAMEL ANTIKE,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,040ffa1d-cb2e-4e4f-913b-a49dee8e32df
Flowermarketplace,Garden Rose,2158406,GARDEN ROSE CATALINA,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,06a5831f-2d31-4a36-969f-15554b8c0434
Flowermarketplace,Garden Rose,2157720,GARDEN ROSE COQUETA,2025-04-09,2025-04-18,Ecuador,85e5624a-3128-4892-a306-3e060dd1c8fe,40,1.75,Stems,b0a10ce7-00c7-4a4f-9596-ccde5a82849c
Flowermarketplace,Garden Rose,2158408,GARDEN ROSE DAVID AUSTIN CAPABILITY,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,94c3d990-6b90-4f4e-98ad-483e95671b73
Flowermarketplace,Garden Rose,2158410,GARDEN ROSE DAVID AUSTIN CHARITY,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,b1b38833-0d82-4370-b9d8-41b576b483fa
Flowermarketplace,Garden Rose,2158412,GARDEN ROSE DAVID AUSTIN CONSTANCE,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,2599e1c4-da18-4742-9317-1b08cb834f29
Flowermarketplace,Garden Rose,2158414,GARDEN ROSE DAVID AUSTIN DARCEY,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,0389f65d-9ccc-4b3c-b424-ffa984bd596c
Flowermarketplace,Garden Rose,2158416,GARDEN ROSE DAVID AUSTIN EDITH,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,cad4656d-3d86-4698-b6c0-45c5d561a87b
Flowermarketplace,Garden Rose,2158418,GARDEN ROSE DAVID AUSTIN EFFIE,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,b1fa8e95-3c5e-46ec-b0f2-7f51973be36f
Flowermarketplace,Garden Rose,2158420,GARDEN ROSE DAVID AUSTIN EUGENIE,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,5e229501-6b4b-48e9-9745-2c906375fba5
Flowermarketplace,Garden Rose,2158422,GARDEN ROSE DAVID AUSTIN JULIET,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,c5866dfc-e0bb-4dda-ab04-ab1eba9a8e76
Flowermarketplace,Garden Rose,2158424,GARDEN ROSE DAVID AUSTIN KEIRA,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,4dfc9999-3ef0-446a-93c1-7e3808b056fc
Flowermarketplace,Garden Rose,2158426,GARDEN ROSE DAVID AUSTIN LEONORA,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,99e7fba8-ec92-48fc-a845-fd2aed2d69b8
Flowermarketplace,Garden Rose,2158428,GARDEN ROSE DAVID AUSTIN MIRANDA,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,34dd2902-c212-4c2a-bc24-3f35da9fd640
Flowermarketplace,Garden Rose,2158430,GARDEN ROSE DAVID AUSTIN PATIENCE,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,e08c0269-1ff1-4e03-a77d-d1dcf72582ff
Flowermarketplace,Garden Rose,2216106,GARDEN ROSE DAVID AUSTIN PURITY,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,0ed220c8-fe58-4f10-aa7f-e31836b5138e
Flowermarketplace,Garden Rose,2158434,GARDEN ROSE DAVID AUSTIN TESS,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,bcee72f7-9640-4088-b125-33573d679ef8
Flowermarketplace,Garden Rose,2158436,GARDEN ROSE GOLDEN MUSTARD,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,31052087-5e26-4a35-a1ad-fbdfacf7b674
Flowermarketplace,Garden Rose,2158438,GARDEN ROSE HITOMI,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,04ae416e-dc35-4544-ba77-1c434c7afbcf
Flowermarketplace,Garden Rose,2158440,GARDEN ROSE KAORI,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,34c0978e-f927-409d-927c-ba986f844ed1
Flowermarketplace,Garden Rose,2158442,GARDEN ROSE LAVENDER BOUQUET,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,a6ae0b39-0837-4513-9264-e75cb1710a6d
Flowermarketplace,Garden Rose,2158444,GARDEN ROSE MARIATHERESIA,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,
Flowermarketplace,Garden Rose,2158446,GARDEN ROSE MAYA,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,bb3732d4-1386-4165-9764-fcc972a572e5
Flowermarketplace,Garden Rose,2158448,GARDEN ROSE MAYRA BRIDAL PINK,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,2.57,Stems,44e65fa0-1676-4d10-8b8b-fa8ddea43f96
Flowermarketplace,Garden Rose,2219838,GARDEN ROSE MAYRA HOT PINK Garden Roses,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,,2.57,Stems,474d4571-5b4c-4efc-921b-6c1e9feae83a
Flowermarketplace,Garden Rose,2219808,GARDEN ROSE MAYRA PEACH,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,,2.57,Stems,e42fa7cd-cc27-4fff-95ed-28fd7715ecf1
Flowermarketplace,Garden Rose,2219810,GARDEN ROSE MAYRA RED,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,,2.57,Stems,59ffa0fc-74ea-4719-89f7-8144f48c0a4d
Flowermarketplace,Garden Rose,2158450,GARDEN ROSE MAYRA ROSE,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,
Flowermarketplace,Garden Rose,2219806,GARDEN ROSE MAYRA WHITE,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,,2.57,Stems,e37b6275-5723-446c-a101-becc9486686d
Flowermarketplace,Garden Rose,2158454,GARDEN ROSE MIYUKI,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.97,Stems,f7bfae99-ee27-421d-ae8b-f4d85ac82725
Flowermarketplace,Garden Rose,2158456,GARDEN ROSE PIANO,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,4.83,Stems,8544ebdf-4bee-484b-a4c4-087fff6941a4
Flowermarketplace,Garden Rose,2158458,GARDEN ROSE PINK OHARA,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,094aabaf-7503-4e24-b7a8-e8b8c984b95d
Flowermarketplace,Garden Rose,2158460,GARDEN ROSE PINK PIANO,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.69,Stems,99c8bf60-10ec-4886-a247-fea026017662
Flowermarketplace,Garden Rose,2158462,GARDEN ROSE PRECIOUS MOMENTS,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,5e15a64f-e19e-4a00-8243-da65e4b743a6
Flowermarketplace,Garden Rose,2158464,GARDEN ROSE QUICKSAND,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,12a5d6ab-de33-4820-898c-f4087830082f
Flowermarketplace,Garden Rose,2158466,GARDEN ROSE ROMANTIC ANTIKE,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,4f6c9885-69da-4575-879a-8e9b778b3111
Flowermarketplace,Garden Rose,2158472,GARDEN ROSE SAHARA SENSATION,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,
Flowermarketplace,Garden Rose,2158474,GARDEN ROSE SAHARA SENSATION SPRAY,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,f1054086-f972-40a6-ba8e-79d747fb7deb
Flowermarketplace,Garden Rose,2158476,GARDEN ROSE SPECIAL BRIDE,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,
Flowermarketplace,Garden Rose,2210614,GARDEN ROSE VDAY ASSORTED,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,,3.29,Stems,
Flowermarketplace,Garden Rose,2158480,GARDEN ROSE VITALITY,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.97,Stems,28838ab2-db64-497b-ac49-afc4b73f086d
Flowermarketplace,Garden Rose,2158488,GARDEN ROSE WABARA SENLITSU,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,c520db4e-fd3e-46c3-b6f6-9481473c62d1
Flowermarketplace,Garden Rose,2158492,GARDEN ROSE WABARA TSUMUGI,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,592f1447-939b-43ca-86e4-11de5cbabfff
Flowermarketplace,Garden Rose,2158496,GARDEN ROSE WEDDING ROSEVER SPRAY,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,f6769a05-7117-4fd3-ad66-ffb01a2c5c41
Flowermarketplace,Garden Rose,2216107,GARDEN ROSE WESTMINSTER ABBEY,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,
Flowermarketplace,Garden Rose,2158500,GARDEN ROSE WHITE CLOUD,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.97,Stems,15ef4ce5-4dd6-452b-b93b-37c8edffab46
Flowermarketplace,Garden Rose,2158502,GARDEN ROSE WHITE OHARA,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.97,Stems,305aab46-72f9-461d-afc7-98d901c13243
Flowermarketplace,Garden Rose,2158518,GARDEN ROSES LEA ROMANTICA,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.69,Stems,
Flowermarketplace,Garden Rose,2158534,GARDEN ROSES WHITE OHARA,2025-04-09,2025-04-18,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.69,Stems,
Flowermarketplace,Garland,2200508,GARLAND GYP BLUE 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,
Flowermarketplace,Garland,2200506,GARLAND GYP BROWN 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,
Flowermarketplace,Garland,2200515,GARLAND GYP CORAL 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,
Flowermarketplace,Garland,2200510,GARLAND GYP GREEN 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,b2fbab35-86ce-462a-89dc-467d1e19e590
Flowermarketplace,Garland,2200503,GARLAND GYP HOT PINK 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,
Flowermarketplace,Garland,2200500,GARLAND GYP INDIAN SUMMER 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,106.4,Bunch,
Flowermarketplace,Garland,2200502,GARLAND GYP LAVENDER 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,
Flowermarketplace,Garland,2200512,GARLAND GYP LIGHT BLUE 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,
Flowermarketplace,Garland,2200511,GARLAND GYP LIGHT GREEN 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,b44fef2d-cd87-42d4-a0b2-4e5f88afeebe
Flowermarketplace,Garland,2200498,GARLAND GYP NATURAL  5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,75.6,Bunch,
Flowermarketplace,Garland,2200514,GARLAND GYP ORANGE 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,
Flowermarketplace,Garland,2200504,GARLAND GYP PINK 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,
Flowermarketplace,Garland,2200509,GARLAND GYP PURPLE 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,db1d5e71-3845-4916-805f-72129024d9ba
Flowermarketplace,Garland,2200499,GARLAND GYP RAINBOW 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,106.4,Bunch,
Flowermarketplace,Garland,2200505,GARLAND GYP RED 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,
Flowermarketplace,Garland,2200501,GARLAND GYP SWEET CANDY 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,106.4,Bunch,
Flowermarketplace,Garland,2200507,GARLAND GYP YELLOW 5FT,2025-04-09,2025-04-18,Ecuador,unmapped,,91.0,Bunch,
Flowermarketplace,Gerbera,2160792,GERBERA ASSORTED,2025-04-09,2025-04-18,Ecuador,unmapped,,0.88,Stems,
Flowermarketplace,Gerbera,2160794,GERBERA HOT PINK,2025-04-09,2025-04-18,Ecuador,unmapped,,1.25,Stems,
Flowermarketplace,Gerbera,2160796,GERBERA ORANGE,2025-04-09,2025-04-18,Ecuador,unmapped,,1.25,Stems,c186749e-78bc-403d-8be0-853db57477c2
Flowermarketplace,Gerbera,2160798,GERBERA PINK,2025-04-09,2025-04-18,Ecuador,unmapped,,1.25,Stems,dc12ea85-2be7-4b75-b2ab-4db1fec10907
Flowermarketplace,Gerbera,2160800,GERBERA RED,2025-04-09,2025-04-18,Ecuador,unmapped,,1.25,Stems,4f07eed7-98b8-4c20-9af9-746e64107da5
Flowermarketplace,Gerbera,2160802,GERBERA WHITE,2025-04-09,2025-04-18,Ecuador,unmapped,,1.25,Stems,7a57dab4-16eb-4a04-b9f1-fe28ce5d9782
Flowermarketplace,Gerbera,2160804,GERBERA YELLOW,2025-04-09,2025-04-18,Ecuador,unmapped,,1.25,Stems,988e6bb4-dea5-41fe-8957-3246dae96c5a
Flowermarketplace,Tropical,2163754,GINGER RED MEDIUM,2025-04-09,2025-04-18,Ecuador,unmapped,80,3.73,Bunch,06456705-894f-4608-8417-d943b4a83f25
Flowermarketplace,Gladiolus,2161267,GLADIOLUS ASSORTED,2025-04-09,2025-04-18,Ecuador,unmapped,,17.48,Bunch,
Flowermarketplace,Dianthus,2148557,GREEN DIANTHUS,2025-04-09,2025-04-18,Ecuador,unmapped,,3.5,Stems,5600b344-6f44-4071-8d2b-0651f4ed50b8
Flowermarketplace,Green,2190656,GREEN SMILAX 10 POUNDS,2025-04-09,2025-04-18,Colombia,unmapped,,151.43,Box,
Flowermarketplace,Green,2161269,GREENS ASPIDISTRA,2025-04-09,2025-04-18,Ecuador,unmapped,,4.25,Bunch,4bc3006d-c2c3-4f27-9725-9d5033c6568a
Flowermarketplace,Green,2161271,GREENS ASPIDISTRA VARIEGATED,2025-04-09,2025-04-18,Ecuador,unmapped,,11.23,Bunch,36b75d67-defd-4b5e-a3df-218a67d52d21
Flowermarketplace,Tropical,2163750,GREENS BOUQUET AMAZONAS FARM CHOICE MIX,2025-04-09,2025-04-18,Ecuador,unmapped,50,7.73,Bunch,02b015ce-5e94-4e33-843a-f69c2c8e07a3
Flowermarketplace,Green,2161275,GREENS EMERALD MEDIUM,2025-04-09,2025-04-18,Ecuador,unmapped,,3.48,Bunch,8c7a542d-6be6-4c90-8f0f-abb10507eee1
Flowermarketplace,Green,2161277,GREENS EUCALYPTUS BABY BLUE,2025-04-09,2025-04-18,Ecuador,unmapped,,15.0,Bunch,7d8ce12e-2d95-4d61-8534-2d6a40b83470
Flowermarketplace,Green,2161279,GREENS EUCALYPTUS SEEDED,2025-04-09,2025-04-18,Ecuador,unmapped,,12.38,Bunch,c3fc1f21-7ce7-4142-8b57-189bc1d070b5
Flowermarketplace,Green,2161249,GREENS EUCALYPTUS SILVER DOLLAR,2025-04-09,2025-04-18,Ecuador,unmapped,,14.63,Bunch,9518d2d8-d613-4e76-8cbc-67715053315b
Flowermarketplace,Green,2161281,GREENS GALAX LEAVES,2025-04-09,2025-04-18,Ecuador,unmapped,,2.38,Bunch,
Flowermarketplace,Green,2161283,GREENS ISRAELI RUSCUS,2025-04-09,2025-04-18,Ecuador,unmapped,,4.38,Bunch,85fa7098-487a-48cb-957e-4b323f1b637d
Flowermarketplace,Green,2161285,GREENS ITALIAN RUSCUS,2025-04-09,2025-04-18,Ecuador,unmapped,,9.88,Bunch,d7583b3b-5a47-42ca-b83d-9cb4f880a768
Flowermarketplace,Green,2161287,GREENS ITALIAN VARIEGATED PITTOSPORUM,2025-04-09,2025-04-18,Ecuador,unmapped,,16.48,Bunch,fc33a789-193f-4f7e-b875-575715b90d8b
Flowermarketplace,Green,2161289,GREENS IVY GREEN PREMIUM,2025-04-09,2025-04-18,Ecuador,unmapped,,15.0,Bunch,
Flowermarketplace,Green,2161291,GREENS JADE REGULAR,2025-04-09,2025-04-18,Ecuador,unmapped,,3.48,Bunch,
Flowermarketplace,Green,2161293,GREENS LEATHER LEAF GERMAN,2025-04-09,2025-04-18,Ecuador,unmapped,,5.73,Bunch,
Flowermarketplace,Green,2161295,GREENS LEATHER LEAF PREMIUM,2025-04-09,2025-04-18,Ecuador,unmapped,,6.23,Bunch,5233d093-4636-409e-bb20-d383b9d3ba20
Flowermarketplace,Green,2163700,GREENS MAGNOLIA,2025-04-09,2025-04-18,Ecuador,unmapped,,9.75,Bunch,bd58c382-f5a8-4347-b063-1d77048ffbc7
Flowermarketplace,Green,2161297,GREENS MING FERN,2025-04-09,2025-04-18,Ecuador,unmapped,,12.38,Bunch,93d6a187-1b51-4c57-a8e9-2cb1dbad7456
Flowermarketplace,Green,2161973,GREENS MONSTERA  SMALL LEAVES,2025-04-09,2025-04-18,Ecuador,unmapped,,1.88,Stems,57bb979a-0621-44f7-b114-9aa35d716a3a
Flowermarketplace,Green,2161299,GREENS MONSTERA ASSORTED LEAVES,2025-04-09,2025-04-18,Ecuador,unmapped,,2.4,Stems,
Flowermarketplace,Green,2161971,GREENS MONSTERA LARGE LEAVES,2025-04-09,2025-04-18,Ecuador,unmapped,,2.38,Stems,8e0ac26c-7e61-4063-9f0b-27ec5c7c3365
Flowermarketplace,Green,2161969,GREENS MONSTERA MEDIUM LEAVES,2025-04-09,2025-04-18,Ecuador,unmapped,,2.13,Stems,376c4c96-da49-45c5-ba11-061340f647d6
Flowermarketplace,Green,2161301,GREENS MYRTLE,2025-04-09,2025-04-18,Ecuador,unmapped,,11.25,Bunch,4a76c8c7-a02b-4f15-9fa6-5e7c73c1105b
Flowermarketplace,Green,2161303,GREENS PITTOSPORUM GREEN,2025-04-09,2025-04-18,Ecuador,unmapped,,8.75,Bunch,0f9e9469-a6d2-4ab4-b929-06ccae998cbe
Flowermarketplace,Green,2161305,GREENS PITTOSPORUM VARIAGATED,2025-04-09,2025-04-18,Ecuador,unmapped,,11.25,Bunch,
Flowermarketplace,Green,2161307,GREENS PLUMOSUS,2025-04-09,2025-04-18,Ecuador,unmapped,,10.73,Bunch,00bf6a7a-367a-41b5-81e0-644a4ffd4c98
Flowermarketplace,Green,2161385,GREENS PODOCARPUS,2025-04-09,2025-04-18,Ecuador,unmapped,,9.75,Bunch,2af8351f-e674-41ab-99a9-70cbcbe3e1b9
Flowermarketplace,Green,2163756,GREENS PODOCARPUS,2025-04-09,2025-04-18,Ecuador,unmapped,40,16.25,Bunch,2af8351f-e674-41ab-99a9-70cbcbe3e1b9
Flowermarketplace,Green,2161309,GREENS ROBELLINI PALMS,2025-04-09,2025-04-18,Ecuador,unmapped,,6.48,Bunch,
Flowermarketplace,Green,2161311,GREENS SALAL,2025-04-09,2025-04-18,Ecuador,unmapped,,13.75,Bunch,239f9b66-f621-45d5-8eda-50fb91d7c753
Flowermarketplace,Green,2161313,GREENS SALAL TIPS,2025-04-09,2025-04-18,Ecuador,unmapped,,6.88,Bunch,7ba2b9f4-4ea4-4620-946d-d9228d4adff0
Flowermarketplace,Green,2161315,GREENS SPRENGERI,2025-04-09,2025-04-18,Ecuador,unmapped,,7.38,Bunch,ecaa9679-8011-44f1-863d-5bd6be5025cc
Flowermarketplace,Green,2161317,GREENS SWORD FERN,2025-04-09,2025-04-18,Ecuador,unmapped,,6.88,Bunch,
Flowermarketplace,Green,2161319,GREENS TI LEAVES BLACK,2025-04-09,2025-04-18,Ecuador,unmapped,,2.48,Bunch,
Flowermarketplace,Green,2161321,GREENS TI LEAVES GREEN,2025-04-09,2025-04-18,Ecuador,unmapped,,2.48,Bunch,8d4d4465-d918-4275-aa9d-4a676bdd5bca
Flowermarketplace,Green,2161323,GREENS TI LEAVES RED,2025-04-09,2025-04-18,Ecuador,unmapped,,2.48,Bunch,
Flowermarketplace,Green,2161325,GREENS TREE FERN,2025-04-09,2025-04-18,Ecuador,unmapped,,5.75,Bunch,12f0a153-0e30-492d-bf04-7dcdb3f964cc
Flowermarketplace,Dried Flowers,2162262,GREVILLEA METAL COPPER 150 gr,2025-04-09,2025-04-18,Italy,,,16.03,Bunch,
Flowermarketplace,Dried Flowers,2162260,GREVILLEA METAL GOLD 150 gr,2025-04-09,2025-04-18,Italy,,,16.03,Bunch,
Flowermarketplace,Dried Flowers,2162263,GREVILLEA METAL RED 150 gr,2025-04-09,2025-04-18,Italy,,,16.03,Bunch,21ed58a9-d52c-46ff-9bd4-83dae8c9a370
Flowermarketplace,Dried Flowers,2162261,GREVILLEA METAL SILVER 150 gr,2025-04-09,2025-04-18,Italy,,,16.03,Bunch,
